Station,Date(NZST),Time(NZST),Dir(DegT),Speed(m/s),Dir StdDev,Spd StdDev,Period(Hrs),Freq
42975,18/01/2020,7:00,245,1.7,14.9,0.6,1.0,H
42975,18/01/2020,8:00,230,1.4,13.8,0.4,1.0,H
42975,18/01/2020,9:00,267,1.0,38.3,0.5,1.0,H
42975,18/01/2020,10:00,290,1.2,64.4,0.4,1.0,H
42975,18/01/2020,11:00,160,1.4,30.1,0.6,1.0,H
42975,18/01/2020,12:00,121,1.0,63.6,0.7,1.0,H
42975,18/01/2020,13:00,225,0.9,75.6,0.5,1.0,H
42975,18/01/2020,14:00,223,1.6,40,0.8,1.0,H
42975,18/01/2020,15:00,233,2.5,23.8,0.9,1.0,H
42975,18/01/2020,16:00,221,2.4,21.8,0.7,1.0,H
42975,18/01/2020,17:00,213,1.9,23,0.7,1.0,H
42975,18/01/2020,18:00,194,3.2,46.8,1.1,1.0,H
42975,18/01/2020,19:00,173,2.7,25.5,1,1.0,H
42975,18/01/2020,20:00,275,1.2,49.9,0.5,1.0,H
42975,18/01/2020,21:00,187,1.2,67.5,0.7,1.0,H
42975,18/01/2020,22:00,227,1.6,40,0.6,1.0,H
42975,18/01/2020,23:00,207,1.4,34.6,0.8,1.0,H
42975,19/01/2020,0:00,252,1.1,38,0.4,1.0,H
42975,19/01/2020,1:00,306,0.8,28,0.3,1.0,H
42975,19/01/2020,2:00,283,0.8,41.4,0.4,1.0,H
42975,19/01/2020,3:00,307,0.4,40.9,0.4,1.0,H
42975,19/01/2020,4:00,245,0.5,4.6,0.3,1.0,H
42975,19/01/2020,5:00,153,0.3,21.9,0.3,1.0,H
42975,19/01/2020,6:00,217,0.8,37.2,0.6,1.0,H
42975,19/01/2020,7:00,240,1.7,20.2,0.5,1.0,H
42975,19/01/2020,8:00,223,1.7,16.1,0.4,1.0,H
42975,19/01/2020,9:00,243,2.1,21.2,0.5,1.0,H
42975,19/01/2020,10:00,228,2.2,17.9,0.6,1.0,H
42975,19/01/2020,11:00,245,2.8,18.1,0.8,1.0,H
42975,19/01/2020,12:00,241,3.3,17.7,0.9,1.0,H
42975,19/01/2020,13:00,234,3.4,16.8,0.7,1.0,H
42975,19/01/2020,14:00,235,4.6,15.3,0.9,1.0,H
42975,19/01/2020,15:00,230,4.4,13,0.8,1.0,H
42975,19/01/2020,16:00,232,4.2,12.5,1,1.0,H
42975,19/01/2020,17:00,267,3.0,14.5,0.7,1.0,H
42975,19/01/2020,18:00,234,3.5,16.9,0.8,1.0,H
42975,19/01/2020,19:00,250,3.9,27.3,0.9,1.0,H
42975,19/01/2020,20:00,264,2.6,21.8,0.7,1.0,H
42975,19/01/2020,21:00,275,1.7,13.4,0.4,1.0,H
42975,19/01/2020,22:00,278,1.0,9.9,0.4,1.0,H
42975,19/01/2020,23:00,104,1.9,47.6,1.2,1.0,H
42975,20/01/2020,0:00,167,1.9,35.8,0.6,1.0,H
42975,20/01/2020,1:00,160,1.7,16.3,0.4,1.0,H
42975,20/01/2020,2:00,158,1.1,11.3,0.5,1.0,H
42975,20/01/2020,3:00,210,0.4,12.6,0.1,1.0,H
42975,20/01/2020,4:00,173,0.6,31.3,0.2,1.0,H
42975,20/01/2020,5:00,141,1.1,13.5,0.6,1.0,H
42975,20/01/2020,6:00,152,1.2,21.7,0.5,1.0,H
42975,20/01/2020,7:00,99,1.1,21.4,0.4,1.0,H
42975,20/01/2020,8:00,105,2.1,16.2,0.6,1.0,H
42975,20/01/2020,9:00,89,1.4,55.7,0.7,1.0,H
42975,20/01/2020,10:00,231,1.0,90.1,0.5,1.0,H
42975,20/01/2020,11:00,168,0.9,69.9,0.5,1.0,H
42975,20/01/2020,12:00,147,1.0,78.1,0.5,1.0,H
42975,20/01/2020,13:00,226,2.8,16.6,0.7,1.0,H
42975,20/01/2020,14:00,239,2.8,15.4,0.6,1.0,H
42975,20/01/2020,15:00,243,3.0,15.5,0.6,1.0,H
42975,20/01/2020,16:00,249,3.5,17.6,0.7,1.0,H
42975,20/01/2020,17:00,235,3.3,13.8,0.7,1.0,H
42975,20/01/2020,18:00,259,3.5,30.2,0.7,1.0,H
42975,20/01/2020,19:00,269,2.8,14.6,0.8,1.0,H
42975,20/01/2020,20:00,262,2.5,10.3,0.6,1.0,H
42975,20/01/2020,21:00,260,2.5,7.5,0.6,1.0,H
42975,20/01/2020,22:00,274,2.1,8.8,0.4,1.0,H
42975,20/01/2020,23:00,283,1.4,13.4,0.6,1.0,H
42975,21/01/2020,0:00,292,0.9,11.9,0.4,1.0,H
42975,21/01/2020,1:00,222,0.2,43.6,0.2,1.0,H
42975,21/01/2020,2:00,124,1.3,47.6,0.5,1.0,H
42975,21/01/2020,3:00,112,1.1,52.6,0.7,1.0,H
42975,21/01/2020,4:00,277,0.6,16.4,0.3,1.0,H
42975,21/01/2020,5:00,148,1.8,73.7,1.4,1.0,H
42975,21/01/2020,6:00,127,1.4,90.3,0.9,1.0,H
42975,21/01/2020,7:00,129,1.9,42.8,0.6,1.0,H
42975,21/01/2020,8:00,75,2.3,43.7,0.7,1.0,H
42975,21/01/2020,9:00,90,2.8,26.5,0.8,1.0,H
42975,21/01/2020,10:00,110,2.7,15.6,0.6,1.0,H
42975,21/01/2020,11:00,142,3.3,14.9,0.6,1.0,H
42975,21/01/2020,12:00,134,2.6,18.6,0.7,1.0,H
42975,21/01/2020,13:00,107,1.6,49.5,0.7,1.0,H
42975,21/01/2020,14:00,105,1.8,39,0.8,1.0,H
42975,21/01/2020,15:00,141,1.2,51.6,0.6,1.0,H
42975,21/01/2020,16:00,72,1.0,73.1,0.7,1.0,H
42975,21/01/2020,17:00,82,1.8,31.5,0.9,1.0,H
42975,21/01/2020,18:00,147,2.0,31.6,0.6,1.0,H
42975,21/01/2020,19:00,260,1.5,35.3,0.7,1.0,H
42975,21/01/2020,20:00,272,2.0,9.4,0.6,1.0,H
42975,21/01/2020,21:00,262,1.9,19.9,0.4,1.0,H
42975,21/01/2020,22:00,251,1.5,17.9,0.5,1.0,H
42975,21/01/2020,23:00,272,0.6,24.5,0.3,1.0,H
42975,22/01/2020,0:00,327,1.1,58.8,0.4,1.0,H
42975,22/01/2020,1:00,271,1.0,84.3,0.3,1.0,H
42975,22/01/2020,2:00,301,1.4,98.3,0.5,1.0,H
42975,22/01/2020,3:00,208,1.7,28.2,0.4,1.0,H
42975,22/01/2020,4:00,281,0.6,75.1,0.3,1.0,H
42975,22/01/2020,5:00,267,0.9,73,0.6,1.0,H
42975,22/01/2020,6:00,329,0.9,56.7,0.4,1.0,H
42975,22/01/2020,7:00,300,1.1,44.3,0.6,1.0,H
42975,22/01/2020,8:00,224,1.1,84.9,0.5,1.0,H
42975,22/01/2020,9:00,131,1.1,50.2,0.5,1.0,H
42975,22/01/2020,10:00,81,1.5,77.7,1.1,1.0,H
42975,22/01/2020,11:00,72,2.4,29.6,0.7,1.0,H
42975,22/01/2020,12:00,83,2.5,20.7,0.8,1.0,H
42975,22/01/2020,13:00,67,2.3,28.4,0.7,1.0,H
42975,22/01/2020,14:00,66,3.9,16.8,1,1.0,H
42975,22/01/2020,15:00,90,3.5,18,0.9,1.0,H
42975,22/01/2020,16:00,87,3.4,13.9,1,1.0,H
42975,22/01/2020,17:00,93,2.7,14.7,0.9,1.0,H
42975,22/01/2020,18:00,118,1.7,53,0.8,1.0,H
42975,22/01/2020,19:00,344,1.5,87.3,0.8,1.0,H
42975,22/01/2020,20:00,317,1.0,38,0.7,1.0,H
42975,22/01/2020,21:00,311,1.4,8.3,0.5,1.0,H
42975,22/01/2020,22:00,265,0.9,49.7,0.4,1.0,H
42975,22/01/2020,23:00,42,1.7,55,0.5,1.0,H
42975,23/01/2020,0:00,36,1.9,24.5,0.6,1.0,H
42975,23/01/2020,1:00,280,1.9,89.9,1,1.0,H
42975,23/01/2020,2:00,233,4.9,12,1.4,1.0,H
42975,23/01/2020,3:00,221,2.6,11.4,0.6,1.0,H
42975,23/01/2020,4:00,238,3.9,10.1,0.8,1.0,H
42975,23/01/2020,5:00,237,3.5,11.2,0.9,1.0,H
42975,23/01/2020,6:00,227,2.9,10.2,0.8,1.0,H
42975,23/01/2020,7:00,229,2.8,11.2,0.6,1.0,H
42975,23/01/2020,8:00,222,1.9,14.3,0.5,1.0,H
42975,23/01/2020,9:00,221,2.1,13.6,0.5,1.0,H
42975,23/01/2020,10:00,243,3.7,23.3,0.8,1.0,H
42975,23/01/2020,11:00,241,3.9,12.5,0.8,1.0,H
42975,23/01/2020,12:00,242,3.4,20.3,0.8,1.0,H
42975,23/01/2020,13:00,231,2.4,19.7,0.8,1.0,H
42975,23/01/2020,14:00,226,3.0,29.8,1.1,1.0,H
42975,23/01/2020,15:00,240,3.9,13,1,1.0,H
42975,23/01/2020,16:00,245,4.0,12.1,1,1.0,H
42975,23/01/2020,17:00,247,4.3,11.4,0.9,1.0,H
42975,23/01/2020,18:00,243,4.5,16.1,0.8,1.0,H
42975,23/01/2020,19:00,234,4.0,14.6,0.8,1.0,H
42975,23/01/2020,20:00,278,3.5,7,0.7,1.0,H
42975,23/01/2020,21:00,273,2.2,18.3,0.5,1.0,H
42975,23/01/2020,22:00,231,1.2,11.7,0.5,1.0,H
42975,23/01/2020,23:00,250,1.1,14.6,0.4,1.0,H
42975,24/01/2020,0:00,262,0.6,17.7,0.2,1.0,H
42975,24/01/2020,1:00,318,0.7,44.7,0.2,1.0,H
42975,24/01/2020,2:00,19,1.2,55.9,0.8,1.0,H
42975,24/01/2020,3:00,87,2.8,11.8,0.6,1.0,H
42975,24/01/2020,4:00,72,3.4,9.4,0.8,1.0,H
42975,24/01/2020,5:00,80,4.3,18.5,0.8,1.0,H
42975,24/01/2020,6:00,56,4.1,16.1,0.7,1.0,H
42975,24/01/2020,7:00,75,3.2,8.6,0.6,1.0,H
42975,24/01/2020,8:00,88,3.2,14.9,0.6,1.0,H
42975,24/01/2020,9:00,86,4.5,50.9,0.9,1.0,H
42975,24/01/2020,10:00,80,4.8,14.7,0.8,1.0,H
42975,24/01/2020,11:00,72,4.7,15.6,0.9,1.0,H
42975,24/01/2020,12:00,82,3.5,22.6,0.8,1.0,H
42975,24/01/2020,13:00,65,3.7,18,0.9,1.0,H
42975,24/01/2020,14:00,69,4.0,11.6,0.9,1.0,H
42975,24/01/2020,15:00,70,2.5,27.7,0.9,1.0,H
42975,24/01/2020,16:00,332,1.7,40.3,0.7,1.0,H
42975,24/01/2020,17:00,301,3.8,38.6,1.7,1.0,H
42975,24/01/2020,18:00,281,4.2,20.4,1.2,1.0,H
42975,24/01/2020,19:00,276,2.1,40.6,1,1.0,H
42975,24/01/2020,20:00,220,1.9,42.8,0.9,1.0,H
42975,24/01/2020,21:00,117,1.7,76.8,0.9,1.0,H
42975,24/01/2020,22:00,119,1.5,41.8,0.7,1.0,H
42975,24/01/2020,23:00,117,2.0,42.8,0.9,1.0,H
42975,25/01/2020,0:00,108,2.0,11.5,0.8,1.0,H
42975,25/01/2020,1:00,86,1.7,48.2,0.8,1.0,H
42975,25/01/2020,2:00,130,1.0,52.4,0.4,1.0,H
42975,25/01/2020,3:00,295,0.9,67.3,0.5,1.0,H
42975,25/01/2020,4:00,341,0.7,74.5,0.4,1.0,H
42975,25/01/2020,5:00,165,0.6,86.8,0.3,1.0,H
42975,25/01/2020,6:00,322,3.0,18.2,2.4,1.0,H
42975,25/01/2020,7:00,294,5.7,5.8,1.5,1.0,H
42975,25/01/2020,8:00,294,4.1,14.7,0.8,1.0,H
42975,25/01/2020,9:00,220,2.5,12.4,0.6,1.0,H
42975,25/01/2020,10:00,212,2.4,15.6,0.6,1.0,H
42975,25/01/2020,11:00,245,4.3,12.8,1,1.0,H
42975,25/01/2020,12:00,251,5.0,12.1,1.1,1.0,H
42975,25/01/2020,13:00,256,4.5,11.7,1.1,1.0,H
42975,25/01/2020,14:00,255,3.8,11.7,0.9,1.0,H
42975,25/01/2020,15:00,252,4.0,14.1,0.9,1.0,H
42975,25/01/2020,16:00,255,4.4,12.8,1.1,1.0,H
42975,25/01/2020,17:00,253,3.8,11.2,0.9,1.0,H
42975,25/01/2020,18:00,254,3.6,14.8,0.7,1.0,H
42975,25/01/2020,19:00,249,3.1,12.9,0.7,1.0,H
42975,25/01/2020,20:00,256,2.4,10.1,0.7,1.0,H
42975,25/01/2020,21:00,256,1.0,19.2,0.4,1.0,H
42975,25/01/2020,22:00,117,1.6,18.6,0.9,1.0,H
42975,25/01/2020,23:00,137,1.5,42.2,0.7,1.0,H
42975,26/01/2020,0:00,233,1.2,33.8,0.5,1.0,H
42975,26/01/2020,1:00,249,1.2,38.7,0.4,1.0,H
42975,26/01/2020,2:00,323,1.2,11.8,0.6,1.0,H
42975,26/01/2020,3:00,37,0.9,69.3,0.3,1.0,H
42975,26/01/2020,4:00,94,1.1,49.4,0.3,1.0,H
42975,26/01/2020,5:00,71,2.0,28.7,0.7,1.0,H
42975,26/01/2020,6:00,14,0.5,50.1,0.3,1.0,H
42975,26/01/2020,7:00,64,0.2,25.9,0.2,1.0,H
42975,26/01/2020,8:00,40,0.9,58.8,0.7,1.0,H
42975,26/01/2020,9:00,189,0.5,63.1,0.4,1.0,H
42975,26/01/2020,10:00,176,0.8,71.1,0.4,1.0,H
42975,26/01/2020,11:00,248,1.9,29.2,0.9,1.0,H
42975,26/01/2020,12:00,249,3.1,16.6,0.7,1.0,H
42975,26/01/2020,13:00,251,3.7,15.4,0.9,1.0,H
42975,26/01/2020,14:00,236,4.0,15.8,0.8,1.0,H
42975,26/01/2020,15:00,284,3.4,21.1,0.8,1.0,H
42975,26/01/2020,16:00,285,4.3,8.8,1,1.0,H
42975,26/01/2020,17:00,274,4.6,8.6,0.9,1.0,H
42975,26/01/2020,18:00,268,3.9,12.9,0.8,1.0,H
42975,26/01/2020,19:00,279,2.7,7.7,0.6,1.0,H
42975,26/01/2020,20:00,244,1.7,18.4,0.4,1.0,H
42975,26/01/2020,21:00,270,1.6,18.8,0.4,1.0,H
42975,26/01/2020,22:00,32,1.5,79.6,0.5,1.0,H
42975,26/01/2020,23:00,351,1.3,37.4,0.3,1.0,H
42975,27/01/2020,0:00,4,0.5,56,0.4,1.0,H
42975,27/01/2020,1:00,320,0.9,40.8,0.6,1.0,H
42975,27/01/2020,2:00,300,0.7,74.4,0.5,1.0,H
42975,27/01/2020,3:00,87,2.3,10.4,0.7,1.0,H
42975,27/01/2020,4:00,102,3.6,8.4,0.7,1.0,H
42975,27/01/2020,5:00,87,4.6,13,1,1.0,H
42975,27/01/2020,6:00,56,3.1,30.6,1.3,1.0,H
42975,27/01/2020,7:00,112,1.5,79.7,0.8,1.0,H
42975,27/01/2020,8:00,39,1.8,61.5,0.7,1.0,H
42975,27/01/2020,9:00,47,1.7,45.8,0.9,1.0,H
42975,27/01/2020,10:00,70,1.4,49.8,0.6,1.0,H
42975,27/01/2020,11:00,249,2.5,35.2,1.7,1.0,H
42975,27/01/2020,12:00,242,3.8,13.1,0.9,1.0,H
42975,27/01/2020,13:00,240,4.0,13.8,1.1,1.0,H
42975,27/01/2020,14:00,258,3.9,25.8,0.8,1.0,H
42975,27/01/2020,15:00,280,3.1,28,0.8,1.0,H
42975,27/01/2020,16:00,223,2.2,15,1,1.0,H
42975,27/01/2020,17:00,208,1.9,30.2,0.9,1.0,H
42975,27/01/2020,18:00,114,2.4,27.7,1,1.0,H
42975,27/01/2020,19:00,185,1.5,22.8,0.5,1.0,H
42975,27/01/2020,20:00,221,1.7,19.5,0.7,1.0,H
42975,27/01/2020,21:00,243,1.9,15.5,0.8,1.0,H
42975,27/01/2020,22:00,284,0.9,33.9,0.7,1.0,H
42975,27/01/2020,23:00,290,0.7,83,0.4,1.0,H
42975,28/01/2020,0:00,87,2.7,40.7,1.4,1.0,H
42975,28/01/2020,1:00,45,1.9,53.4,0.8,1.0,H
42975,28/01/2020,2:00,333,1.4,90.4,0.5,1.0,H
42975,28/01/2020,3:00,156,0.7,68.3,0.6,1.0,H
42975,28/01/2020,4:00,226,2.0,29.5,0.6,1.0,H
42975,28/01/2020,5:00,241,2.3,17.3,0.9,1.0,H
42975,28/01/2020,6:00,244,2.5,18.9,1.1,1.0,H
42975,28/01/2020,7:00,249,1.8,16.2,1,1.0,H
42975,28/01/2020,8:00,253,2.7,11.8,0.7,1.0,H
42975,28/01/2020,9:00,258,3.6,26,0.7,1.0,H
42975,28/01/2020,10:00,229,2.4,22.1,0.6,1.0,H
42975,28/01/2020,11:00,232,1.7,56,0.8,1.0,H
42975,28/01/2020,12:00,228,1.9,43.8,0.9,1.0,H
42975,28/01/2020,13:00,189,1.6,54.2,0.8,1.0,H
42975,28/01/2020,14:00,227,2.3,43.1,0.9,1.0,H
42975,28/01/2020,15:00,241,3.3,24.1,1.1,1.0,H
42975,28/01/2020,16:00,244,4.7,20.6,0.9,1.0,H
42975,28/01/2020,17:00,301,4.3,6.3,1,1.0,H
42975,28/01/2020,18:00,299,3.5,6,0.8,1.0,H
42975,28/01/2020,19:00,273,2.4,31.9,0.9,1.0,H
42975,28/01/2020,20:00,305,1.6,20.2,0.4,1.0,H
42975,28/01/2020,21:00,303,1.0,19,0.3,1.0,H
42975,28/01/2020,22:00,261,1.0,16.2,0.5,1.0,H
42975,28/01/2020,23:00,281,1.2,11,0.6,1.0,H
42975,29/01/2020,0:00,43,0.5,62.1,0.2,1.0,H
42975,29/01/2020,1:00,76,0.6,33.2,0.4,1.0,H
42975,29/01/2020,2:00,111,0.5,83.3,0.3,1.0,H
42975,29/01/2020,3:00,64,3.2,17.3,1.1,1.0,H
42975,29/01/2020,4:00,32,4.3,17.6,1,1.0,H
42975,29/01/2020,5:00,34,3.6,12.6,0.6,1.0,H
42975,29/01/2020,6:00,34,3.0,18.8,0.7,1.0,H
42975,29/01/2020,7:00,40,2.0,12.6,0.5,1.0,H
42975,29/01/2020,8:00,63,3.4,16,0.8,1.0,H
42975,29/01/2020,9:00,348,3.1,43.5,1.2,1.0,H
42975,29/01/2020,10:00,318,5.2,17.5,1.5,1.0,H
42975,29/01/2020,11:00,312,5.9,14.4,1.5,1.0,H
42975,29/01/2020,12:00,306,5.8,15.2,1.7,1.0,H
42975,29/01/2020,13:00,303,6.3,14.8,1.6,1.0,H
42975,29/01/2020,14:00,298,5.5,14,1.4,1.0,H
42975,29/01/2020,15:00,292,5.8,30,2.3,1.0,H
42975,29/01/2020,16:00,245,7.3,13.6,1.8,1.0,H
42975,29/01/2020,17:00,263,6.0,9.5,1.5,1.0,H
42975,29/01/2020,18:00,280,3.7,12.3,1.4,1.0,H
42975,29/01/2020,19:00,271,4.1,9.8,0.9,1.0,H
42975,29/01/2020,20:00,268,5.5,9,1.2,1.0,H
42975,29/01/2020,21:00,274,4.4,11.4,1.3,1.0,H
42975,29/01/2020,22:00,278,3.2,10.8,0.8,1.0,H
42975,29/01/2020,23:00,269,3.8,11.1,1.1,1.0,H
42975,30/01/2020,0:00,276,3.0,14.6,1,1.0,H
42975,30/01/2020,1:00,272,2.7,15,0.7,1.0,H
42975,30/01/2020,2:00,277,1.2,31,0.9,1.0,H
42975,30/01/2020,3:00,292,1.4,33.4,0.7,1.0,H
42975,30/01/2020,4:00,269,3.0,8.3,0.5,1.0,H
42975,30/01/2020,5:00,286,2.2,10.8,0.5,1.0,H
42975,30/01/2020,6:00,302,2.4,31.3,0.6,1.0,H
42975,30/01/2020,7:00,346,1.4,45.4,0.8,1.0,H
42975,30/01/2020,8:00,198,1.6,76.5,1.1,1.0,H
42975,30/01/2020,9:00,312,5.4,12.3,1.4,1.0,H
42975,30/01/2020,10:00,317,6.1,13.6,1.6,1.0,H
42975,30/01/2020,11:00,321,7.6,13.9,2.2,1.0,H
42975,30/01/2020,12:00,322,7.5,14.4,2,1.0,H
42975,30/01/2020,13:00,319,7.6,14.9,2.1,1.0,H
42975,30/01/2020,14:00,321,9.1,14.1,2.6,1.0,H
42975,30/01/2020,15:00,318,10.2,14,2.6,1.0,H
42975,30/01/2020,16:00,316,10.4,13.9,2.6,1.0,H
42975,30/01/2020,17:00,319,10.2,14.1,3.1,1.0,H
42975,30/01/2020,18:00,321,12.4,12.9,3.1,1.0,H
42975,30/01/2020,19:00,318,13.7,14.8,3.5,1.0,H
42975,30/01/2020,20:00,315,13.2,13.4,3.7,1.0,H
42975,30/01/2020,21:00,311,13.0,13.2,3.2,1.0,H
42975,30/01/2020,22:00,309,12.2,13.1,2.8,1.0,H
42975,30/01/2020,23:00,299,11.7,20.1,2.9,1.0,H
42975,31/01/2020,0:00,258,10.1,10.5,2.4,1.0,H
42975,31/01/2020,1:00,259,12.8,9,2.6,1.0,H
42975,31/01/2020,2:00,259,12.3,8.5,2.6,1.0,H
42975,31/01/2020,3:00,264,10.6,8,2.2,1.0,H
42975,31/01/2020,4:00,265,8.7,8.1,1.8,1.0,H
42975,31/01/2020,5:00,263,6.5,9.5,1.3,1.0,H
42975,31/01/2020,6:00,277,7.3,7.6,1.4,1.0,H
42975,31/01/2020,7:00,275,7.1,6.9,1.2,1.0,H
42975,31/01/2020,8:00,273,5.3,7.1,1.2,1.0,H
42975,31/01/2020,9:00,273,6.9,10,1.5,1.0,H
42975,31/01/2020,10:00,275,6.7,14.6,1.6,1.0,H
42975,31/01/2020,11:00,254,9.6,9.5,1.8,1.0,H
42975,31/01/2020,12:00,254,8.8,9.9,1.6,1.0,H
42975,31/01/2020,13:00,257,9.0,10.4,1.6,1.0,H
42975,31/01/2020,14:00,253,8.7,11.1,1.6,1.0,H
42975,31/01/2020,15:00,250,9.8,10.9,2,1.0,H
42975,31/01/2020,16:00,249,9.5,10.2,2,1.0,H
42975,31/01/2020,17:00,254,9.9,10.1,1.9,1.0,H
42975,31/01/2020,18:00,253,7.9,10.4,1.6,1.0,H
42975,31/01/2020,19:00,248,7.2,10.7,1.7,1.0,H
42975,31/01/2020,20:00,254,7.3,11,1.6,1.0,H
42975,31/01/2020,21:00,264,5.8,8.4,1.2,1.0,H
42975,31/01/2020,22:00,247,5.9,13.2,1.1,1.0,H
42975,31/01/2020,23:00,266,3.2,25.6,1.4,1.0,H
42975,1/02/2020,0:00,269,3.4,11.5,0.7,1.0,H
42975,1/02/2020,1:00,256,3.1,11.2,0.7,1.0,H
42975,1/02/2020,2:00,266,1.7,17.6,0.9,1.0,H
42975,1/02/2020,3:00,270,2.1,10.7,0.5,1.0,H
42975,1/02/2020,4:00,351,1.2,83,0.4,1.0,H
42975,1/02/2020,5:00,92,2.0,22.4,0.5,1.0,H
42975,1/02/2020,6:00,100,2.3,13,0.4,1.0,H
42975,1/02/2020,7:00,72,2.4,34,0.7,1.0,H
42975,1/02/2020,8:00,59,3.0,28.8,0.7,1.0,H
42975,1/02/2020,9:00,83,3.8,36,1.1,1.0,H
42975,1/02/2020,10:00,100,4.4,23,1,1.0,H
42975,1/02/2020,11:00,71,4.3,16.4,1,1.0,H
42975,1/02/2020,12:00,56,5.1,51.4,1.4,1.0,H
42975,1/02/2020,13:00,330,5.8,20,1.9,1.0,H
42975,1/02/2020,14:00,319,8.6,13.2,2.6,1.0,H
42975,1/02/2020,15:00,320,8.8,12.9,2.4,1.0,H
42975,1/02/2020,16:00,321,8.6,13,2.6,1.0,H
42975,1/02/2020,17:00,326,6.9,17.2,2.4,1.0,H
42975,1/02/2020,18:00,324,7.3,16.2,2.4,1.0,H
42975,1/02/2020,19:00,319,8.4,15.9,2.7,1.0,H
42975,1/02/2020,20:00,312,8.7,13.4,2.4,1.0,H
42975,1/02/2020,21:00,309,8.7,13.1,2.3,1.0,H
42975,1/02/2020,22:00,305,9.3,12.7,2.4,1.0,H
42975,1/02/2020,23:00,299,8.4,12.8,2.3,1.0,H
42975,2/02/2020,0:00,310,10.4,16.3,3.4,1.0,H
42975,2/02/2020,1:00,324,10.7,14.1,2.7,1.0,H
42975,2/02/2020,2:00,324,7.3,16.3,2.5,1.0,H
42975,2/02/2020,3:00,324,6.8,18.2,1.9,1.0,H
42975,2/02/2020,4:00,327,6.6,16,1.9,1.0,H
42975,2/02/2020,5:00,319,6.8,14.5,1.9,1.0,H
42975,2/02/2020,6:00,289,3.8,36.9,1.3,1.0,H
42975,2/02/2020,7:00,247,2.4,14,0.6,1.0,H
42975,2/02/2020,8:00,241,3.6,13.4,1.7,1.0,H
42975,2/02/2020,9:00,248,4.2,11,1,1.0,H
42975,2/02/2020,10:00,251,4.4,10,0.8,1.0,H
42975,2/02/2020,11:00,236,3.5,14,1,1.0,H
42975,2/02/2020,12:00,233,3.2,14.3,0.9,1.0,H
42975,2/02/2020,13:00,232,3.0,12.4,1,1.0,H
42975,2/02/2020,14:00,231,3.1,13.2,1.1,1.0,H
42975,2/02/2020,15:00,240,4.2,9.4,1,1.0,H
42975,2/02/2020,16:00,222,2.1,17.5,0.7,1.0,H
42975,2/02/2020,17:00,206,1.4,66.4,0.9,1.0,H
42975,2/02/2020,18:00,209,1.2,50.6,0.5,1.0,H
42975,2/02/2020,19:00,110,0.8,74.4,0.8,1.0,H
42975,2/02/2020,20:00,73,1.7,55.2,0.8,1.0,H
42975,2/02/2020,21:00,78,3.4,15.8,1.1,1.0,H
42975,2/02/2020,22:00,80,3.8,24.5,0.8,1.0,H
42975,2/02/2020,23:00,60,2.3,34.2,1.3,1.0,H
42975,3/02/2020,0:00,115,1.1,46.4,0.6,1.0,H
42975,3/02/2020,1:00,73,1.7,71.8,1,1.0,H
42975,3/02/2020,2:00,15,1.3,75.9,0.6,1.0,H
42975,3/02/2020,3:00,59,3.4,51,0.9,1.0,H
42975,3/02/2020,4:00,31,2.5,42.7,0.8,1.0,H
42975,3/02/2020,5:00,17,1.8,85.3,0.7,1.0,H
42975,3/02/2020,6:00,231,2.1,19.6,0.5,1.0,H
42975,3/02/2020,7:00,258,1.6,24,0.4,1.0,H
42975,3/02/2020,8:00,250,1.3,26.2,0.5,1.0,H
42975,3/02/2020,9:00,323,0.9,81.2,0.7,1.0,H
42975,3/02/2020,10:00,308,1.2,49.3,0.6,1.0,H
42975,3/02/2020,11:00,45,0.7,75.5,0.3,1.0,H
42975,3/02/2020,12:00,356,1.0,57.2,0.5,1.0,H
42975,3/02/2020,13:00,42,2.3,17.5,0.7,1.0,H
42975,3/02/2020,14:00,2,2.0,56.2,1,1.0,H
42975,3/02/2020,15:00,286,2.2,41.8,1,1.0,H
42975,3/02/2020,16:00,231,3.3,29.3,1,1.0,H
42975,3/02/2020,17:00,219,3.2,16,0.9,1.0,H
42975,3/02/2020,18:00,218,3.9,13.2,1,1.0,H
42975,3/02/2020,19:00,204,1.6,37.4,0.8,1.0,H
42975,3/02/2020,20:00,251,1.3,28.6,0.7,1.0,H
42975,3/02/2020,21:00,229,1.1,36.8,0.4,1.0,H
42975,3/02/2020,22:00,214,1.5,55.2,0.6,1.0,H
42975,3/02/2020,23:00,73,1.4,26.2,0.8,1.0,H
42975,4/02/2020,0:00,56,1.6,85.7,1.1,1.0,H
42975,4/02/2020,1:00,199,3.3,19.8,0.8,1.0,H
42975,4/02/2020,2:00,187,2.4,56.1,1,1.0,H
42975,4/02/2020,3:00,197,2.5,35.1,0.9,1.0,H
42975,4/02/2020,4:00,214,1.8,26.6,0.5,1.0,H
42975,4/02/2020,5:00,222,0.9,40,0.5,1.0,H
42975,4/02/2020,6:00,202,0.6,36.8,0.4,1.0,H
42975,4/02/2020,7:00,260,1.5,31.1,0.8,1.0,H
42975,4/02/2020,8:00,239,1.8,11.4,0.4,1.0,H
42975,4/02/2020,9:00,240,2.5,10,0.6,1.0,H
42975,4/02/2020,10:00,237,3.0,11.6,0.7,1.0,H
42975,4/02/2020,11:00,241,3.2,14,0.6,1.0,H
42975,4/02/2020,12:00,251,3.0,18.5,0.7,1.0,H
42975,4/02/2020,13:00,225,3.2,15.1,0.7,1.0,H
